43,"{'52': 0.0312875434756279, '21': 0.31521838903427124, '63': 1.1532965898513794, '80': 0.5030113458633423, '48': 0.3752826154232025, '62': 0.7405232787132263, '17': 0.0069791292771697044, '55': 0.3494424819946289, '30': 0.5970195531845093, '98': 1.41229248046875}"
45,"{'7': 0.001198083977214992, '6': 0.663788914680481, '29': 5.4835995797475334e-06, '25': 0.5929704904556274, '54': 0.6770703196525574, '64': 0.08037105202674866, '31': 0.3895355761051178, '42': 0.02050155960023403, '86': 0.36879390478134155, '73': 0.016986222937703133}"
47,"{'83': 0.06874515116214752, '89': 0.27415186166763306, '24': 0.10182732343673706, '56': 0.3993145823478699, '72': 0.06196749210357666, '85': 0.43499746918678284, '68': 0.16087035834789276, '97': 0.008315284736454487, '11': 0.2587585747241974, '26': 0.9085936546325684}"
49,"{'11': 0.09809070080518723, '98': 1.2547552585601807, '44': 0.7421721816062927, '63': 0.41329360008239746, '36': 1.6611852645874023, '46': 1.0419977903366089, '79': 0.008125178515911102, '78': 1.107135534286499, '86': 0.5064452290534973, '12': 0.12700790166854858}"
51,"{'5': 0.005646407138556242, '74': 0.0006597359897568822, '48': 0.1355494260787964, '12': 0.6827136874198914, '31': 0.6366475224494934, '58': 0.13872382044792175, '82': 0.35622069239616394, '76': 0.0034322128631174564, '56': 0.7492276430130005, '52': 0.00038788706297054887}"
53,"{'17': 0.0011353768641129136, '55': 0.4158986210823059, '9': 0.0034296554513275623, '84': 1.1930038928985596, '32': 0.41651105880737305, '34': 0.6306632161140442, '12': 0.6133736371994019, '50': 0.5284782648086548, '41': 0.006241858471184969, '51': 0.46701040863990784}"
55,"{'38': 0.6940417289733887, '53': 0.3055559992790222, '78': 0.8869256973266602, '3': 0.7512757182121277, '95': 0.6343115568161011, '49': 0.3236827254295349, '58': 0.2974315285682678, '9': 0.012257998809218407, '16': 0.33616507053375244, '67': 0.23962756991386414}"
57,"{'68': 0.5169345140457153, '48': 0.4974100589752197, '17': 0.01933608204126358, '63': 0.8884719014167786, '52': 0.0011516725644469261, '73': 0.001203474821522832, '26': 0.2606920897960663, '12': 0.3387776017189026, '87': 0.5544906854629517, '50': 0.07285589724779129}"
59,"{'4': 0.4534548223018646, '27': 0.22785933315753937, '15': 0.6951111555099487, '11': 0.07750383764505386, '44': 0.6622685790061951, '25': 0.3744209408760071, '22': 0.015060548670589924, '36': 0.5804705619812012, '52': 0.0018154087010771036, '7': 0.008159568533301353}"
61,"{'42': 0.13467179238796234, '35': 0.10080839693546295, '85': 0.5468065142631531, '94': 0.15185412764549255, '88': 0.1775776445865631, '56': 0.5843194127082825, '64': 0.4926680624485016, '37': 0.12517184019088745, '75': 0.008602303452789783, '72': 0.01967265084385872}"
63,"{'32': 0.21916592121124268, '14': 0.46510058641433716, '65': 0.0037324116565287113, '12': 0.3385206162929535, '88': 0.5858964920043945, '4': 0.5806180238723755, '57': 0.12884292006492615, '80': 0.5709608197212219, '51': 0.18631479144096375, '76': 0.006992253474891186}"
65,"{'87': 0.00250060623511672, '16': 0.4754580855369568, '3': 0.3048895001411438, '64': 0.2720549702644348, '65': 0.0011186028132215142, '98': 0.8349908590316772, '34': 0.25913628935813904, '30': 0.4148673117160797, '90': 0.007030482403934002, '38': 0.04656214639544487}"
67,"{'64': 0.3510885536670685, '86': 0.274300754070282, '85': 0.6677672863006592, '94': 0.574201762676239, '87': 0.04882210120558739, '57': 0.2444426268339157, '6': 0.07980992645025253, '68': 0.320124089717865, '16': 0.2813659608364105, '32': 0.6504150032997131}"
69,"{'3': 0.35382962226867676, '88': 0.21323183178901672, '28': 0.382057249546051, '39': 0.0035286552738398314, '80': 0.19482925534248352, '5': 0.0007228554459288716, '37': 0.11926603317260742, '45': 0.3591017425060272, '48': 0.5244948863983154, '8': 0.2063259780406952}"
71,"{'0': 0.7813860177993774, '65': 0.000500418187584728, '47': 0.5806047916412354, '73': 0.0013853830751031637, '92': 1.1559343338012695, '70': 0.17804022133350372, '27': 0.3633415699005127, '31': 1.0567198991775513, '80': 0.21889488399028778, '22': 0.021157413721084595}"
73,"{'6': 0.0669029951095581, '96': 0.07408155500888824, '72': 0.13907046616077423, '2': 0.22444209456443787, '71': 0.004222051706165075, '95': 0.799288809299469, '86': 0.3707013428211212, '39': 0.0009810596238821745, '66': 0.0019421193283051252, '49': 0.8216168284416199}"
75,"{'81': 0.6665948629379272, '28': 0.08993471413850784, '19': 0.7206882834434509, '87': 0.4869980216026306, '24': 0.06926784664392471, '14': 0.19362014532089233, '32': 0.7772548198699951, '18': 0.01810392737388611, '8': 0.15255221724510193, '1': 0.13418330252170563}"
77,"{'16': 0.31897488236427307, '57': 0.007456774357706308, '71': 0.04436386004090309, '81': 0.26688531041145325, '37': 0.5313568115234375, '0': 0.34756049513816833, '33': 0.2843652367591858, '82': 0.9441677331924438, '18': 0.0006574218859896064, '14': 0.28258177638053894}"
79,"{'54': 0.29319241642951965, '17': 0.0013598978985100985, '56': 0.2660440504550934, '73': 0.0018147301161661744, '19': 0.22660358250141144, '31': 0.5432013273239136, '85': 0.08944550901651382, '99': 0.005307895131409168, '16': 0.1825491189956665, '25': 0.7920055389404297}"
81,"{'33': 0.015641944482922554, '98': 0.5822188854217529, '19': 0.534015953540802, '74': 0.0025086344685405493, '85': 0.23929572105407715, '42': 0.8395682573318481, '22': 0.16486914455890656, '57': 0.037785228341817856, '97': 0.6779009699821472, '91': 0.1560363620519638}"
83,"{'11': 0.2978590130805969, '81': 0.21344570815563202, '94': 0.481062114238739, '50': 0.6320613622665405, '43': 0.008944381959736347, '99': 0.023098409175872803, '87': 0.008370635099709034, '61': 0.12386389076709747, '34': 0.625582754611969, '55': 0.016667883843183517}"
85,"{'47': 0.21718427538871765, '5': 0.013507244177162647, '69': 0.12317235767841339, '64': 0.13237003982067108, '65': 0.020848136395215988, '84': 0.868573784828186, '30': 0.38191983103752136, '55': 0.19261865317821503, '41': 0.06130469590425491, '88': 0.3524509370326996}"
87,"{'47': 0.3844591975212097, '15': 0.3386325240135193, '63': 0.2383583039045334, '76': 0.0018968500662595034, '18': 0.2470390498638153, '38': 0.5492779016494751, '68': 0.5149440765380859, '4': 0.8416599035263062, '93': 0.4502338767051697, '56': 0.2770678400993347}"
89,"{'68': 0.890765368938446, '42': 0.03449700400233269, '7': 0.0004460502532310784, '19': 0.2682057023048401, '84': 1.0352506637573242, '92': 0.44629377126693726, '74': 0.0004473027365747839, '61': 0.35597115755081177, '21': 0.19020788371562958, '11': 0.021985655650496483}"
91,"{'93': 0.6398027539253235, '12': 0.2938493490219116, '17': 0.008712468668818474, '39': 0.018630709499120712, '44': 0.2458886206150055, '37': 0.22679920494556427, '34': 0.495231956243515, '89': 0.5410474538803101, '4': 0.2121986597776413, '16': 0.2121959924697876}"
93,"{'53': 0.27993544936180115, '89': 0.3439939022064209, '14': 0.5948443412780762, '2': 1.0418530702590942, '56': 0.7822697758674622, '11': 1.2093799114227295, '90': 0.00408514216542244, '80': 0.15169835090637207, '64': 0.5549333691596985, '67': 0.47116032242774963}"
95,"{'70': 0.27607399225234985, '97': 0.12472571432590485, '6': 0.06495607644319534, '61': 0.13335773348808289, '59': 0.2490016669034958, '10': 0.020410792902112007, '12': 0.08297403156757355, '51': 1.1918865442276, '75': 0.3757396340370178, '62': 0.24611783027648926}"
97,"{'57': 0.0761391669511795, '75': 0.004243652336299419, '21': 0.28821367025375366, '23': 0.1943926364183426, '93': 0.42511463165283203, '15': 0.29874199628829956, '34': 0.8732125163078308, '49': 0.11002470552921295, '35': 0.797126293182373, '90': 0.016164131462574005}"
99,"{'27': 0.5575717687606812, '33': 0.04162665829062462, '32': 0.6495506167411804, '37': 0.19885137677192688, '21': 0.185945525765419, '20': 0.6399211287498474, '81': 0.597272515296936, '13': 0.0004578627704177052, '30': 1.0744187831878662, '7': 0.0003931974060833454}"
100,"{'92': 0.7897877097129822, '61': 0.8818996548652649, '99': 0.828290581703186, '96': 0.03228161484003067, '60': 0.18888826668262482, '83': 0.0066763549111783504, '29': 0.0035062741953879595, '75': 0.2952941656112671, '78': 0.4857938885688782, '9': 0.12402888387441635}"
